id,y_2011,y_2013,y_2015,y_2016,y_2020,y_2021,y_2022
2,10.83,10.81,10.79,10.79,10.67,11.69,
3,43.69,47.46,47.52,47.3,76.42,59.2,
4,4.01,4.02,4.04,4.06,4.0,11.38,
5,3.32,3.29,3.31,3.26,3.69,10.38,
6,8.25,8.2,8.17,8.16,7.89,,
7,4.2,4.23,4.26,4.27,4.13,11.91,
8,9.01,10.24,10.3,10.36,11.08,7.9,
9,3.05,3.05,3.02,3.05,3.07,7.25,
10,15.99,15.95,15.92,15.92,16.89,,
11,12.09,12.12,12.25,12.25,12.13,6.69,
12,12.57,12.57,12.57,12.57,12.57,,
13,18.12,18.1,18.27,18.3,14.8,12.09,
14,16.13,16.14,16.14,16.13,16.08,,
15,8.25,8.25,8.33,8.38,8.47,14.94,
16,21.19,21.12,21.12,21.14,21.13,10.95,
17,12.56,12.56,12.56,12.53,12.51,10.94,
18,15.98,16.91,16.95,16.93,16.8,17.95,
19,17.55,17.59,17.62,17.62,17.9,15.86,
20,14.53,14.52,14.52,14.52,14.52,8.33,
21,11.68,12.16,12.2,12.24,12.3,14.21,
22,4.67,3.64,4.99,5.08,18.56,21.59,
23,5.49,5.5,5.5,5.5,5.5,9.17,
24,4.74,4.73,4.48,4.46,4.11,18.78,
25,11.11,11.11,11.12,11.18,11.7,13.19,
26,10.66,10.66,10.69,10.68,10.86,12.24,
27,9.9,9.88,9.88,9.88,9.91,9.76,
28,5.45,5.48,5.5,5.5,5.65,,
29,5.66,5.66,5.65,5.65,5.66,5.47,
30,5.03,5.04,8.54,9.87,15.39,11.77,
31,6.77,6.78,6.76,6.77,6.84,6.18,
32,2.2,2.2,2.2,2.2,2.2,7.03,
33,6.12,6.23,6.28,6.28,6.26,9.21,
34,7.89,8.09,8.13,8.24,12.32,6.28,
35,6.79,7.52,8.01,8.92,10.56,13.0,
36,10.3,10.51,12.31,12.32,13.32,14.52,
37,7.9,7.8,7.79,7.74,8.16,5.72,
38,8.41,8.42,8.41,8.41,8.25,7.03,
39,9.32,9.41,9.53,9.65,9.93,,
40,11.83,11.83,11.83,11.91,12.32,8.78,
41,7.74,7.73,7.73,7.73,7.74,15.46,
42,13.27,13.28,13.28,13.28,13.27,10.91,
43,6.41,6.51,6.54,6.55,6.52,22.05,
44,4.47,4.55,4.61,4.73,4.76,,
45,9.87,11.06,11.37,11.8,24.77,17.15,
46,9.57,9.56,9.56,9.56,9.55,11.31,
47,6.41,6.4,6.4,6.39,6.03,5.5,
