id,y_2011,y_2013,y_2015,y_2016,y_2017,y_2018,y_2020
2,1,0,2,2,5,4,3
3,9,27,45,27,26,42,12
4,4,1,3,4,2,8,2
5,0,0,7,4,1,0,0
6,4,1,2,6,5,2,2
7,4,1,4,3,4,6,4
8,0,0,0,7,3,0,1
9,0,0,6,10,12,9,3
10,1,0,3,11,11,10,6
11,2,9,8,8,15,12,13
12,0,0,0,0,0,0,0
13,0,1,0,1,0,0,1
14,0,0,0,0,1,0,0
15,0,2,2,1,0,0,0
16,5,0,0,1,0,0,0
17,1,0,0,4,1,0,0
18,3,6,10,51,21,7,8
19,1,0,0,0,1,1,0
20,0,0,0,0,0,0,0
21,1,0,0,4,2,1,1
22,2,0,2,2,6,16,5
23,0,0,0,1,0,0,0
24,0,14,0,8,0,3,1
25,0,0,0,0,0,0,1
26,0,0,0,0,0,0,1
27,0,0,0,0,0,0,0
28,2,0,7,6,8,3,1
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0
33,0,0,0,0,0,1,0
34,1,0,0,11,2,1,0
35,2,1,0,1,1,2,1
36,0,0,0,0,0,0,0
37,8,3,4,4,9,10,14
38,0,0,0,0,0,4,5
39,0,2,1,3,0,0,0
40,0,0,1,0,1,0,0
41,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0
43,0,0,0,3,0,1,1
44,0,0,1,0,0,0,2
45,0,0,0,0,1,1,0
46,0,0,0,0,0,0,0
47,0,2,1,0,0,1,0
48,0,0,0,0,4,0,1
49,1,0,0,0,4,0,0
50,0,0,0,1,0,0,0
51,2,1,0,1,1,1,1
52,1,1,0,0,0,0,0
53,0,0,1,0,0,0,0
54,2,1,0,1,1,1,0
55,0,1,0,1,0,5,1
56,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0
58,0,0,0,0,0,1,0
59,0,1,0,0,0,1,0
60,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0
69,0,0,0,1,2,0,0
70,0,2,0,0,1,0,0
71,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
73,3,2,0,1,0,2,0
74,0,0,0,0,0,0,0
75,0,0,1,0,0,0,0
76,0,0,2,1,0,0,6
77,0,2,0,1,0,0,0
78,0,0,1,0,0,0,0
79,0,0,0,0,0,0,0
80,0,0,0,0,0,0,1
81,0,0,0,0,0,0,0
82,0,0,0,0,0,0,1
83,0,1,2,1,2,3,1
84,0,0,49,1,3,6,16
85,7,0,4,1,3,2,0
86,0,0,0,0,0,0,0
87,0,3,1,0,3,1,2
88,5,1,6,6,1,1,1
89,0,0,1,0,1,0,1
90,1,0,0,0,2,1,0
91,0,0,0,0,1,0,0
92,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0
94,0,0,0,2,0,0,0
95,0,0,0,0,0,0,0
96,0,0,0,0,0,1,0
97,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0
99,0,1,0,0,0,0,0
100,0,0,1,2,0,0,0
101,0,0,0,0,0,0,0
102,1,0,0,0,1,0,1
103,0,0,0,0,0,0,1
105,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0
107,0,0,0,0,0,1,0
108,0,0,0,0,0,0,2
109,1,1,0,1,0,0,0
110,0,0,1,0,0,4,0
111,0,0,15,1,3,0,0
112,0,0,0,0,0,0,0
113,0,0,0,2,0,2,0
114,2,1,0,0,0,1,0
115,0,0,0,0,0,0,0
116,2,1,1,2,5,6,4
117,1,0,4,1,1,0,0
118,0,0,0,0,0,2,0
119,0,1,0,0,1,0,1
120,1,2,0,0,1,1,0
121,0,1,0,0,0,0,2
122,0,0,0,0,0,0,0
123,1,1,0,0,0,0,1
124,1,0,3,2,0,0,0
125,0,1,4,0,3,0,2
126,0,0,0,1,0,0,0
127,0,0,0,0,2,0,2
128,0,1,0,0,0,0,1
129,0,0,0,0,0,0,0
130,0,1,0,0,5,2,0
131,0,0,0,0,0,1,0
132,0,0,0,1,0,9,4
133,0,2,0,1,6,3,4
134,0,0,0,0,0,0,0
135,0,0,0,0,0,0,0
136,0,0,0,0,0,1,1
137,4,0,0,0,1,3,1
138,3,0,1,0,1,1,0
139,1,0,0,5,2,0,0
140,6,2,0,0,3,4,0
141,5,5,4,0,3,1,0
142,0,0,0,1,0,1,0
143,0,1,7,4,2,0,0
144,0,0,0,0,0,0,0
145,0,0,0,0,0,0,0
146,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0
148,0,0,3,1,0,0,0
149,0,0,2,1,0,0,0
150,0,0,0,0,0,0,0
151,0,0,1,0,2,0,0
152,1,0,0,0,0,0,0
153,0,0,0,0,0,2,0
154,0,0,0,0,0,0,1
155,0,0,0,1,0,0,0
156,0,0,0,3,1,1,13
157,0,23,2,3,1,0,1
158,0,0,0,0,1,0,0
159,4,1,1,4,1,2,0
160,0,0,0,1,0,1,3
161,1,0,0,0,0,0,2
162,2,0,0,1,0,0,0
163,3,2,4,1,6,1,1
164,0,0,1,4,0,0,0
165,0,0,2,0,0,0,0
166,0,0,0,0,0,0,0
167,0,0,2,0,0,0,0
168,0,1,0,1,2,0,0
169,0,0,0,0,0,0,0
170,0,0,0,1,0,0,0
171,0,0,0,0,0,0,0
172,0,0,0,0,0,2,0
173,0,0,0,0,0,1,0
174,0,0,0,1,14,0,2
175,0,0,0,2,0,1,1
176,0,0,0,1,0,0,0
177,0,0,2,0,1,2,1
178,0,0,1,1,0,0,0
179,1,2,2,11,5,4,4
180,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0
182,0,0,0,0,0,0,0
183,0,2,0,1,0,1,0
184,0,9,13,18,21,13,16
185,0,0,0,0,0,0,1
186,0,2,0,0,2,0,0
187,0,0,0,0,0,0,0
188,0,0,5,1,0,0,0
189,0,0,0,0,0,0,0
190,1,2,0,0,3,3,0
191,0,0,0,0,0,0,0
192,3,0,0,0,0,0,0
193,1,0,3,2,1,5,2
194,2,0,3,0,3,1,0
195,0,0,0,0,0,0,1
196,1,0,4,0,0,1,1
197,0,0,0,0,0,0,0
198,2,0,0,0,0,3,0
199,0,0,0,0,2,0,0
200,0,0,0,0,0,0,0
201,0,0,1,0,1,0,0
202,0,1,1,0,0,0,0
203,0,1,0,0,0,0,0
204,0,0,0,0,0,0,0
205,0,0,0,0,0,0,2
206,0,0,1,0,0,0,0
207,0,0,0,0,0,0,0
208,5,13,7,10,14,6,9
209,1,0,0,0,0,0,1
210,0,0,0,0,0,0,0
211,0,0,0,1,0,0,0
212,0,0,0,0,1,0,1
213,0,0,1,1,0,2,0
215,0,1,0,0,2,3,1
216,1,1,3,0,3,3,2
217,1,0,2,0,1,1,1
218,0,0,0,1,0,0,0
219,0,0,1,0,0,0,0
220,0,0,0,0,1,2,0
221,0,0,0,0,1,0,0
222,0,1,4,0,0,0,1
223,5,0,8,3,1,0,1
224,0,0,0,0,0,0,0
225,0,0,0,0,0,0,0
226,0,0,0,0,0,1,0
227,0,0,0,1,0,0,0
228,0,0,0,0,0,3,0
229,1,1,0,2,1,1,1
230,0,0,1,1,1,0,0
231,0,0,0,1,4,0,3
232,0,0,11,0,8,0,0
233,0,0,0,3,1,0,0
234,0,1,2,3,2,1,0
235,1,0,6,4,0,2,2
236,0,1,1,1,0,0,0
237,2,0,2,1,0,0,4
238,0,0,6,3,1,0,0
240,1,0,0,0,1,5,4
241,0,0,1,0,0,0,0
242,0,0,0,1,0,0,0
243,0,0,0,0,13,5,0
244,0,1,0,2,0,0,1
245,0,0,0,0,0,0,0
246,0,0,0,0,0,6,0
247,0,0,0,0,0,0,0
248,0,0,0,0,0,0,0
249,0,0,0,0,0,0,0
250,0,0,0,0,0,0,1
251,0,0,0,0,0,0,0
252,0,0,0,0,0,0,0
253,0,0,0,0,0,0,0
254,0,0,0,0,1,0,0
255,0,0,0,0,1,0,0
256,1,5,3,3,1,1,1
257,0,0,2,0,0,0,0
258,1,0,0,0,0,0,1
259,0,2,0,0,7,0,0
260,0,0,3,0,0,5,0
261,0,0,1,0,0,0,0
262,0,1,0,0,0,0,0
263,0,0,0,0,0,0,1
264,1,0,0,0,0,0,0
265,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0
267,0,0,0,1,0,0,0
268,0,0,0,0,0,0,0
269,0,0,2,0,0,0,0
270,0,0,0,0,0,0,0
271,0,0,2,2,0,1,0
272,0,0,0,0,0,0,0
273,0,0,0,0,0,0,0
274,0,0,0,0,0,0,0
275,0,0,0,0,0,0,0
276,0,0,0,1,1,0,0
277,0,0,0,0,0,1,0
278,0,0,0,0,0,0,0
279,0,0,0,0,0,0,0
280,0,1,0,2,0,3,7
281,0,0,0,0,0,0,0
282,0,0,0,0,0,0,0
283,2,0,0,0,1,0,1
284,0,0,0,0,0,0,0
285,0,0,0,0,0,0,0
286,0,0,1,0,0,15,0
287,1,0,3,0,2,0,0
288,0,0,0,0,1,0,0
289,0,2,1,0,0,0,0
290,2,0,2,3,5,2,2
291,0,0,0,0,0,0,0
292,2,0,8,2,1,3,0
293,0,0,1,1,0,0,2
294,2,2,3,0,1,0,0
295,0,0,4,0,0,0,0
296,0,0,1,0,0,0,0
297,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0
301,0,0,0,1,0,0,0
302,0,0,0,0,1,0,0
303,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0
305,0,0,2,2,0,0,1
306,3,1,2,0,1,0,0
307,0,0,0,0,0,4,2
308,0,0,0,0,0,0,0
309,0,0,0,0,2,0,0
310,0,0,0,0,0,0,0
311,2,3,1,1,2,2,1
312,1,0,1,0,0,0,0
313,0,0,0,0,0,1,0
314,0,2,6,1,0,0,0
315,0,0,0,5,1,4,1
316,0,0,0,0,0,0,0
317,2,1,0,0,4,0,3
318,0,0,0,0,0,0,1
319,1,1,0,5,1,0,0
320,0,0,8,5,14,5,6
321,2,3,0,1,0,1,0
322,0,0,0,1,0,0,0
323,0,0,0,0,0,0,0
324,0,0,0,0,0,0,7
325,0,1,0,0,0,0,0
326,0,1,0,0,0,0,1
327,0,1,0,0,0,0,0
328,0,0,0,0,1,0,1
329,0,4,0,0,0,1,0
330,0,0,0,2,2,0,1
331,0,0,0,0,0,0,0
332,1,0,0,0,0,0,0
333,1,0,0,0,0,0,0
334,0,0,0,0,0,0,0
335,0,3,1,0,0,0,0
336,1,0,3,0,0,1,1
337,1,0,0,0,2,1,2
338,0,0,0,0,0,0,0
339,0,0,0,1,0,0,0
343,1,1,2,7,11,8,12
344,3,5,0,2,4,2,2
345,0,0,0,0,0,0,1
346,1,1,1,0,0,0,0
347,1,2,1,0,2,11,0
348,0,1,3,1,1,1,1
349,0,1,2,5,1,1,2
350,0,0,0,0,0,0,0
351,0,0,0,0,1,0,1
352,0,0,0,0,0,0,0
353,0,0,0,5,7,0,2
354,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0
356,0,0,0,2,4,3,1
357,0,4,1,2,3,4,7
358,1,1,0,2,1,1,4
359,0,0,1,1,3,0,0
360,1,1,0,1,0,0,0
361,1,2,3,1,0,3,7
362,0,1,1,3,1,0,0
363,1,1,7,8,3,4,6
364,1,5,6,8,4,12,4
365,0,0,0,11,1,0,0
366,1,1,0,0,2,1,0
367,5,3,9,6,6,4,7
368,0,0,0,0,0,0,0
369,0,15,7,10,0,0,1
370,2,8,1,1,2,6,4
371,4,1,1,2,5,3,3
372,1,0,1,0,0,0,0
373,1,2,7,7,11,9,10
374,1,4,1,3,1,3,1
375,1,0,4,2,5,3,3
376,0,2,1,0,2,2,0
377,0,0,0,0,0,0,0
378,9,5,11,12,13,13,8
379,0,0,0,1,0,0,1
380,0,1,1,4,0,1,1
381,4,6,13,24,48,33,29
382,13,5,14,10,15,16,9
383,0,0,0,0,0,0,0
385,6,15,3,5,5,1,1
386,2,3,19,13,26,16,17
387,5,4,3,1,3,1,0
388,1,1,1,9,12,0,7
389,0,2,0,0,0,0,2
390,3,4,1,0,4,2,2
391,0,0,0,0,0,1,0
392,7,15,38,21,45,26,33
393,0,1,1,2,12,1,9
394,1,0,2,3,7,7,5
395,0,0,0,0,0,0,0
396,0,1,1,1,1,0,0
397,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0
399,0,7,0,0,0,0,0
400,0,0,0,2,0,0,0
401,1,0,0,0,0,1,2
402,0,0,0,0,1,0,2
403,0,1,1,2,0,0,0
404,1,1,1,0,0,3,0
405,1,0,0,0,1,0,0
406,0,0,0,0,0,0,0
407,1,0,2,0,3,1,2
408,1,0,2,0,0,0,0
409,2,5,4,0,3,4,3
410,0,0,0,0,0,3,1
411,0,0,0,0,2,1,3
412,0,0,1,2,1,0,0
413,0,0,0,0,0,1,0
416,0,0,0,0,0,0,0
417,0,0,2,0,0,0,0
418,0,0,0,1,0,0,0
419,0,0,0,0,0,0,0
420,0,0,0,1,0,0,1
421,0,0,1,0,0,0,0
422,0,3,0,2,2,2,1
423,0,0,0,3,0,0,0
424,0,1,5,1,2,2,3
425,0,0,0,0,0,1,0
426,0,0,0,0,0,1,0
428,1,0,0,0,0,0,1
430,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0
432,1,0,1,2,0,0,0
433,0,0,0,0,0,0,0
434,1,5,0,0,1,1,4
435,0,1,0,0,0,0,0
436,0,0,0,0,0,1,0
437,0,5,0,0,6,1,4
438,0,1,3,0,2,0,0
442,0,0,0,0,0,0,0
443,0,0,0,0,1,0,1
444,0,0,0,0,1,0,0
445,0,0,0,0,0,0,0
446,0,0,1,0,10,0,0
447,0,0,0,0,0,1,1
448,0,0,7,0,0,0,0
449,0,7,5,9,5,7,4
450,0,1,1,0,1,2,2
451,0,1,1,0,0,1,1
452,0,0,0,0,0,0,0
453,1,0,0,0,8,0,0
454,0,0,0,0,0,2,0
455,1,0,0,1,0,0,0
456,0,0,10,5,2,0,1
457,0,0,0,0,0,1,0
458,0,0,0,0,0,0,0
459,0,0,1,0,0,0,0
460,0,1,0,0,1,1,0
462,0,3,4,2,17,3,6
463,0,0,0,0,0,0,0
464,0,0,0,1,3,0,2
465,0,0,0,0,0,0,0
466,0,2,1,1,1,5,0
467,0,0,0,0,0,0,0
468,0,0,0,0,1,0,0
469,0,0,0,0,4,1,0
470,0,1,2,1,1,2,1
471,1,0,5,0,1,1,1
472,0,1,4,1,6,1,3
473,2,1,5,1,3,1,2
474,1,1,1,0,5,1,0
475,0,1,2,2,2,3,3
476,2,3,4,1,5,11,1
